"","FIPS","State","County","BlackVetsPct","CivPop18ONum","CivPopVets18to64Num","CLFVets18to64Num","CollegeDegreeVetsPct","FemaleVetsPct","GulfWar1VetsPct","GulfWar2VetsPct","HighSchOnlyVetsPct","HispanicVetsPct","KoreanWarVetsPct","LessThanHSVetsPct","LFPVetsRate","MaleVetsPct","MedianNonVetsInc","MedianVetsInc","NonVetsDisabilty","NonVetsPoor","OtherRaceVetsPct","PctNonVetsDisabilty","PctNonVetsPoor","PctVetsDisabilty","PctVetsPoor","SomeCollegeVetsPct","UEVetsRate","Vets18ONum","Vets18OPct","VetsDisabilty","VetsPoor","VietnamEraVetsPct","WhiteNonHispVetsPct","WW2VetsPct"
"65",5127,"AR","Scott",0,7587,190,92,4.137931035,2.832244009,9.368191721,21.1328976,39.54022989,0,6.97167756,22.29885057,48.42105263,97.16775599,25522,18879,1135,720,2.832244009,21.06533036,13.36302895,52.63157895,25.78947368,34.02298851,0,459,6.049822064,100,49,51.19825708,97.16775599,0.653594771
"66",5129,"AR","Searcy",0,6286,224,122,30.51181102,3.697183099,15.31690141,20.24647887,27.95275591,0,9.330985916,12.99212598,54.46428571,96.3028169,18562,22381,904,926,5.281690141,22.27698374,22.81912272,21.875,6.25,28.54330709,0,568,9.035952911,49,14,36.79577465,94.71830986,0.704225352
"67",5131,"AR","Sebastian",4.743276284,96831,4505,3456,18.28856964,8.007334963,26.78484108,24.75550122,24.30980637,5.599022005,6.369193154,11.38038726,76.71476138,91.99266504,27231,36146,13415,11938,8.276283619,18.85506269,16.77910834,29.98890122,8.257491676,46.02123673,4.079861111,8180,8.447707862,1351,372,32.59168704,84.41320293,3.26405868
"68",5133,"AR","Sevier",3.203342618,11451,281,231,16.99164345,3.48189415,17.40947075,3.203342618,33.84401114,0,2.08913649,6.267409471,82.20640569,96.51810585,26078,40482,1283,1752,9.331476323,14.41897056,19.68981794,10.67615658,17.79359431,42.89693593,0,718,6.270194743,30,50,51.39275766,87.46518106,0.139275766
"69",5135,"AR","Sharp",0,13591,748,458,10.22383545,6.110102843,20.38717483,16.15245009,39.32244404,1.693889897,6.170598911,7.138535995,61.22994652,93.88989716,19627,27301,2130,1573,1.8753781,25.14461103,18.56923622,33.73819163,15.24966262,43.31518451,2.183406114,1653,12.16246045,250,113,39.44343618,96.430732,0.483968542
"70",5137,"AR","Stone",0,9890,325,184,9.796672828,7.024029575,14.69500924,9.242144177,24.02957486,0,9.242144177,17.65249538,56.61538462,92.97597043,17564,39623,1247,1525,0.831792976,20.10641728,24.58884231,28.92307692,4.307692308,48.52125693,0.543478261,1082,10.94034378,94,14,52.49537893,99.16820702,2.680221812
"71",5139,"AR","Union",25.32210109,29769,746,463,12.83341721,5.104063429,15.06442022,15.7086224,42.42576749,0.693756194,10.65411298,6.995470559,62.06434316,94.89593657,25673,33616,3754,4100,2.229930624,17.17134754,18.75400238,27.62803235,5.25606469,37.74534474,19.87041037,2018,6.778863919,205,39,37.56194252,72.44796829,3.270564916
"72",5141,"AR","Van Buren",0.420875421,12795,420,258,15.60891938,8.417508418,17.08754209,14.8989899,45.96912521,0,10.94276094,3.945111492,61.42857143,91.58249158,21116,33939,1936,1618,2.356902357,23.49799733,19.63830562,28.40095465,5.489260143,34.47684391,8.527131783,1188,9.284876905,119,23,44.86531987,97.22222222,2.356902357
"73",5143,"AR","Washington",4.513689057,183621,6635,4817,30.21737334,9.841322042,23.83458028,27.96185152,31.20919084,4.160157856,6.906190907,7.017108852,72.59984928,90.15867796,30858,39116,14175,23187,10.08797172,9.975299259,16.3172673,19.9456029,9.428830462,31.55632697,5.625908242,12163,6.623970025,1320,624,32.3028858,84.13220423,2.121187207
"74",5145,"AR","White",4.674883128,58970,2501,1727,23.52941176,6.332341692,23.50191245,31.13047174,36.44501279,0.212494688,6.141096473,6.628303495,69.05237905,93.66765831,23734,43510,6917,6194,3.61240969,16.8296837,15.07055961,32.65224359,14.66346154,33.39727195,3.242617255,4706,7.980328981,815,366,34.91287718,91.71270718,1.848703782
